x,y,z
0.009487512,0.021038972000000003,0.012883041999999999
0.0020306604000000002,0.014647386,0.0054261909999999995
-0.0032956618999999999,0.0071905349999999996,-0.0073569827000000004
-0.0075567196999999997,0.00079894834000000001,-0.016944362000000001
0.00096539589999999995,-0.00026631609999999998,-0.011618040500000001
0.011618040500000001,0.00079894834000000001,0.0011651330000000001
0.0073569827000000004,0.0029294772999999999,0.0032956618999999999
-0.0043609262999999999,0.00079894834000000001,-0.008422246999999999
-0.022470422,-0.0066579026000000005,-0.028662272000000003
-0.018209363999999999,-0.0098536955000000006,-0.022270684999999998
-9.9868539999999997e-05,-0.0098536955000000006,9.9868539999999997e-05
0.0062917180000000008,-0.0077231669999999995,0.012883041999999999
0.020140155999999999,0.00079894834000000001,0.021405157000000001
0.028662272000000003,0.0071905349999999996,0.016078835
0.027597006,0.013582122,0.0011651330000000001
0.030792799999999999,0.022104237000000002,-0.0030959248999999998
0.025466477000000001,0.028495823999999999,0.0011651330000000001
0.018009627,0.029561087000000003,-0.00096539589999999995
0.018009627,0.030626352999999999,0.0086219840000000009
0.020140155999999999,0.028495823999999999,0.0096872490000000002
0.0073569827000000004,0.018908443,-0.014813834
-0.0043609262999999999,0.0082557989999999994,-0.026531742999999997
-0.0075567196999999997,0.0018642127999999999,-0.016944362000000001
-0.029927272000000001,-0.0034621095000000003,-0.013748568999999999
-0.054428354000000005,-0.0045273737000000001,-0.016944362000000001
-0.062950469999999994,-0.00026631609999999998,-0.015879098000000001
-0.062950469999999994,0.0050600059999999997,-0.016944362000000001
-0.057624145999999994,0.010386328,-0.018009627
-0.043775710000000002,0.013582122,-0.016944362000000001
-0.034188330000000003,0.021038972000000003,-0.033988595000000003
-0.024600950999999999,0.030626352999999999,-0.041445444999999997
-0.0075567196999999997,0.038083202999999996,-0.039314913999999999
0.00096539589999999995,0.044474788000000001,-0.042510707000000002
0.013748568999999999,0.051931642,-0.031858063999999998
0.028662272000000003,0.057257959999999997,-0.010552776000000002
0.029727534999999999,0.058323227000000005,0.0064914552000000002
0.023335948999999998,0.055127434000000003,0.017144098999999999
0.015879098000000001,0.043409525999999997,0.025666214999999999
0.0073569827000000004,0.031691619999999997,0.025666214999999999
0.0073569827000000004,0.016777913999999998,0.024600950999999999
0.00096539589999999995,0.0029294772999999999,0.018209363999999999
-0.0032956618999999999,-0.0066579026000000005,0.0118177775
0.0030959248999999998,-0.014114753000000001,0.0096872490000000002
0.0030959248999999998,-0.017310546999999999,0.0022303974
0.00096539589999999995,-0.019441076000000002,-0.011618040500000001
-0.013948306000000001,-0.024767398999999999,-0.032923330000000001
-0.020339893000000001,-0.024767398999999999,-0.035053857000000001
-0.0118177775,-0.020506341000000001,-0.015879098000000001
-0.015013571000000002,-0.017310546999999999,-0.008422246999999999
-0.017144098999999999,-0.015180018,-0.008422246999999999
-0.010752513,-0.0098536955000000006,-0.008422246999999999
-0.0096872490000000002,-0.0034621095000000003,-0.013748568999999999
-0.0096872490000000002,0.0029294772999999999,-0.013748568999999999
-0.0118177775,0.0050600059999999997,-0.015879098000000001
-0.015013571000000002,0.0029294772999999999,-0.015879098000000001
-0.010752513,0.0039947415000000002,-0.0052264538000000001
-0.0032956618999999999,0.0018642127999999999,-0.0041611892999999997
-0.0032956618999999999,-0.015180018,-0.021205419999999999
0.011618040500000001,-0.052464272999999999,-0.035053857000000001
0.031858063999999998,-0.109988555,-0.037184386999999999
0.026531742999999997,-0.17283915,-0.048902295999999998
0.0052264538000000001,-0.22716764,-0.062750734000000002
-0.0022303974,-0.25806030000000002,-0.067011790000000002
-0.0032956618999999999,-0.26658242999999998,-0.068077059999999995
-0.0075567196999999997,-0.25806030000000002,-0.080860230000000005
-0.0075567196999999997,-0.22823289999999996,-0.092578135000000006
-0.0064914552000000002,-0.18349179999999998,-0.10216552
-0.010752513,-0.12703279000000001,-0.1117529
-0.0075567196999999997,-0.065247449999999999,-0.1117529
0.00096539589999999995,-0.0098536955000000006,-0.098969719999999997
0.00096539589999999995,0.034887410000000001,-0.092578135000000006
-0.0054261909999999995,0.063649549999999999,-0.087251809999999999
-0.0096872490000000002,0.081759040000000005,-0.074468640000000003
-0.012883041999999999,0.090281159999999999,-0.060620204000000004
-0.016078835,0.089215900000000001,-0.047837030000000003
-0.0118177775,0.078563250000000001,-0.029727534999999999
-0.0075567196999999997,0.060453757999999996,-0.008422246999999999
-0.0096872490000000002,0.040213734000000001,0.0096872490000000002
-0.017144098999999999,0.01784318,0.018209363999999999
-0.028862008999999997,0.0018642127999999999,0.016078835
-0.027796742999999999,-0.0034621095000000003,0.022470422
-0.022470422,0.0029294772999999999,0.026731479999999998
-0.027796742999999999,0.014647386,0.023535686
-0.033123065,0.023169499999999999,0.010752513
-0.044840972999999999,0.023169499999999999,-0.008422246999999999
