Gyroscope,347923825,0.02272502,-0.056642774,0.05095506
LinearAcceleration,347923826,-0.025139118,-0.4293103,-0.21742344
Gyroscope,347923836,-0.03799505,-0.0438596,0.065868765
LinearAcceleration,347923837,0.009726444,-0.448015,-0.21233577
Gyroscope,347923855,-0.112563565,-0.042794336,0.043498207
LinearAcceleration,347923856,0.02558803,-0.4739023,-0.23897126
Gyroscope,347923876,-0.17328364,-0.04918592,0.009409747
LinearAcceleration,347923876,0.06344634,-0.30421326,-0.31423897
Gyroscope,347923895,-0.19565418,-0.061969094,-0.017221864
LinearAcceleration,347923899,0.042945992,-0.16295536,-0.47854108
Gyroscope,347923916,-0.17328364,-0.076882794,-0.020417657
LinearAcceleration,347923917,-0.0011971008,-0.3954922,-0.5624878
Gyroscope,347923935,-0.16050047,-0.08327439,-0.027874509
LinearAcceleration,347923936,-0.08933365,-0.7154174,-0.5403414
Gyroscope,347923958,-0.17647943,-0.07155647,-0.027874509
LinearAcceleration,347923959,-0.0032920274,-0.5443816,-0.67112464
Gyroscope,347923978,-0.19032787,-0.056642774,0.0030181604
LinearAcceleration,347923979,0.21921909,-0.62129533,-0.6402993
Gyroscope,347923996,-0.20098051,-0.081143856,0.024323449
LinearAcceleration,347924002,0.3866636,-0.88989484,-0.636708
Gyroscope,347924016,-0.22761212,-0.15038604,-1.7763284E-4
LinearAcceleration,347924016,0.35748425,-0.8869021,-0.607379
Gyroscope,347924036,-0.23718353,-0.2206935,8.833705E-4
LinearAcceleration,347924042,0.16026187,-1.0319009,-0.5517139
Gyroscope,347924056,-0.2595541,-0.25797775,0.040298153
LinearAcceleration,347924056,-0.019303251,-1.4974235,-0.5894225
Gyroscope,347924077,-0.34797102,-0.2803483,0.07119082
LinearAcceleration,347924078,-0.119859725,-2.0009542,-0.6109703
Gyroscope,347924096,-0.51095647,-0.30697992,0.07758241
LinearAcceleration,347924096,-0.33204585,-2.2261586,-0.6805518
Gyroscope,347924118,-0.7282704,-0.3016536,0.10527928
LinearAcceleration,347924118,-0.5538088,-2.384176,-0.61112
Gyroscope,347924136,-0.95197594,-0.25158617,0.18091306
LinearAcceleration,347924137,-0.6313211,-2.503886,-0.73487025
Gyroscope,347924156,-1.177812,-0.1908661,0.2629384
LinearAcceleration,347924159,-0.6741174,-2.842516,-0.59106857
Gyroscope,347924176,-1.4377365,-0.14825551,0.30022267
LinearAcceleration,347924176,-0.9593267,-3.1479263,-0.27129298
Gyroscope,347924199,-1.7935349,-0.06729542,0.29383108
LinearAcceleration,347924200,-1.3875896,-2.7871501,0.0068833297
Gyroscope,347924216,-2.119506,0.099951096,0.32898483
LinearAcceleration,347924219,-1.8366519,-1.8457799,-0.041150343
Gyroscope,347924236,-2.2995355,0.35881037,0.41101018
LinearAcceleration,347924236,-2.0391116,-0.5373486,-0.25213936
Gyroscope,347924256,-2.2697082,0.6453665,0.5569514
LinearAcceleration,347924256,-1.8146553,-0.29388827,0.1798644
Gyroscope,347924276,-2.193009,0.87439835,0.5931704
LinearAcceleration,347924276,-1.6554408,-0.320823,0.39399582
Gyroscope,347924296,-2.1099184,1.0480365,0.49623132
LinearAcceleration,347924297,-1.5668554,0.45579615,0.69461775
Gyroscope,347924316,-1.9192361,1.1843903,0.46640393
LinearAcceleration,347924317,-1.3410522,0.34760815,1.0485107
Gyroscope,347924336,-1.7424022,1.2653503,0.37159538
LinearAcceleration,347924336,-1.1997943,0.41748893,0.943914
Gyroscope,347924356,-1.5357409,1.3047652,0.27146053
LinearAcceleration,347924356,-0.96621,0.7137714,1.0589854
Gyroscope,347924376,-1.3312101,1.3111567,0.23417628
LinearAcceleration,347924376,-0.60423666,0.6241385,1.2144588
Gyroscope,347924396,-1.2236184,1.2866557,0.19795729
LinearAcceleration,347924396,-0.31498715,0.8435072,1.3073838
Gyroscope,347924416,-1.1096351,1.2067609,0.16706462
LinearAcceleration,347924417,-0.13362639,0.99254626,1.5053543
Gyroscope,347924441,-0.98180336,1.0757333,0.15321618
LinearAcceleration,347924441,0.022445641,0.8052,1.6695068
Gyroscope,347924456,-0.90936536,0.9116826,0.1138014
LinearAcceleration,347924456,-0.014215573,0.9615713,1.6496049
Gyroscope,347924476,-0.8539716,0.76361084,0.112736136
LinearAcceleration,347924476,-0.046537295,1.3483845,1.5601217
Gyroscope,347924496,-0.7889905,0.66028017,0.16599935
LinearAcceleration,347924496,-0.043843817,1.4408605,1.541417
Gyroscope,347924516,-0.7027041,0.5686675,0.21180573
LinearAcceleration,347924516,0.04997896,1.1562498,1.4281414
Gyroscope,347924536,-0.640887,0.47812024,0.21818906
LinearAcceleration,347924537,0.09053075,1.2023382,1.1444284
Gyroscope,347924556,-0.5759059,0.40248647,0.21605852
LinearAcceleration,347924558,-0.06344634,1.2379519,0.7790134
Gyroscope,347924576,-0.47364053,0.3715938,0.2586691
LinearAcceleration,347924577,-0.18570027,0.6681319,0.6277298
Gyroscope,347924596,-0.4235731,0.3801159,0.29914916
LinearAcceleration,347924597,-0.22445641,0.18016368,0.46537295
Gyroscope,347924620,-0.43635628,0.3960949,0.306606
LinearAcceleration,347924642,-0.07526772,0.049081136,0.45459905
Gyroscope,347924644,-0.47364053,0.40248647,0.2799744
LinearAcceleration,347924645,-0.004489128,0.5930138,0.3696049
Gyroscope,347924661,-0.44913945,0.41207385,0.29275757
LinearAcceleration,347924664,0.11626842,0.7007529,0.22565351
Gyroscope,347924676,-0.3820278,0.4163349,0.3364334
LinearAcceleration,347924681,0.26755205,0.29493573,0.23642741
Gyroscope,347924696,-0.3458088,0.40035594,0.36306503
LinearAcceleration,347924697,0.3640683,-0.16639702,0.3907038
Gyroscope,347924716,-0.36817935,0.37052852,0.36519554
LinearAcceleration,347924717,0.42347443,-0.33309332,0.36855742
Gyroscope,347924736,-0.43209523,0.34602743,0.34921658
LinearAcceleration,347924737,0.39863458,-0.024690205,0.42781392
Gyroscope,347924756,-0.48535845,0.32791796,0.3396292
LinearAcceleration,347924756,0.3290531,-0.2451064,0.6700772
Gyroscope,347924776,-0.5673838,0.3002211,0.3002144
LinearAcceleration,347924777,0.20754737,-0.3532944,0.89573073
Gyroscope,347924796,-0.6898892,0.29276422,0.23842908
LinearAcceleration,347924796,0.058209028,0.97997665,0.4305074
Gyroscope,347924816,-0.6632576,0.33111376,0.2799744
LinearAcceleration,347924817,0.4451719,1.0139444,0.9796774
Gyroscope,347924836,-0.58975434,0.34389693,0.3726524
LinearAcceleration,347924836,0.87313545,1.491438,0.85443074
Gyroscope,347924856,-0.4683142,0.30128634,0.31725866
LinearAcceleration,347924858,0.974889,2.4310126,0.85473
Gyroscope,347924876,-0.19241072,0.26506734,0.3726524
LinearAcceleration,347924879,1.0335469,1.2458827,1.1180922
Gyroscope,347924896,-0.048600025,0.21393466,0.31406286
LinearAcceleration,347924899,1.2560581,0.33010057,1.4692917
Gyroscope,347924916,-0.0613832,0.18410726,0.24162488
LinearAcceleration,347924916,1.1270704,0.6311714,1.2346599
Gyroscope,347924936,-0.041143175,0.14043142,0.20114483
LinearAcceleration,347924937,1.297358,0.5933131,1.4499884
Gyroscope,347924956,-0.012381036,0.037100762,0.08609627
LinearAcceleration,347924957,0.90530753,0.5933131,0.6804022
Gyroscope,347924976,0.015315839,-0.03320669,0.02857199
LinearAcceleration,347924977,0.4866215,0.7309797,0.34311903
Gyroscope,347924996,0.070709586,-0.063034095,0.02111514
LinearAcceleration,347924996,0.19003975,0.34162265,-0.06718729
Gyroscope,347925016,0.10160226,-0.06836042,0.048812013
LinearAcceleration,347925016,0.1297358,0.07646482,-0.28311434
Gyroscope,347925036,0.112270616,-0.06942541,0.07117857
LinearAcceleration,347925037,0.07032967,-0.042796355,-0.42766428
Gyroscope,347925056,0.11653167,-0.05877277,0.106332295
LinearAcceleration,347925057,-0.004040215,0.114772044,-0.689979
Gyroscope,347925076,0.1548812,-0.042793803,0.11485441
LinearAcceleration,347925076,0.122852474,0.10968436,-0.70973116
Gyroscope,347925099,0.21027495,-0.0278801,0.14468181
LinearAcceleration,347925099,0.3942951,-0.34551322,-0.59750295
Gyroscope,347925116,0.20707914,-0.03959801,0.13509443
LinearAcceleration,347925119,0.5844845,-0.41958386,-0.51669866
Gyroscope,347925136,0.19749177,-0.08646964,0.11698494
LinearAcceleration,347925137,0.6537667,-0.6976105,-0.42063132
Gyroscope,347925156,0.14529382,-0.14399393,0.1031365
LinearAcceleration,347925156,0.5720646,-0.80669636,-0.34326866
Gyroscope,347925176,0.068594776,-0.19406135,0.06798278
LinearAcceleration,347925176,0.26725277,-0.52253455,-0.28999767
Gyroscope,347925196,0.01959261,-0.20897505,0.055199604
LinearAcceleration,347925196,0.1455974,-0.4834791,-0.0911293
Gyroscope,347925216,-0.03367061,-0.21323611,0.040285904
LinearAcceleration,347925216,0.09935937,-0.3612252,0.14275427
Gyroscope,347925236,-0.10078227,-0.22708455,0.011523765
LinearAcceleration,347925236,0.12030864,0.021098902,0.3019687
Gyroscope,347925256,-0.14445812,-0.2494551,8.7111996E-4
LinearAcceleration,347925256,0.20395605,0.3748422,0.38980597
Gyroscope,347925276,-0.15191497,-0.28034776,0.03709011
LinearAcceleration,347925277,0.39923313,0.28909984,0.4433762
Gyroscope,347925296,-0.16469814,-0.3240236,0.11591968
LinearAcceleration,347925298,0.8049007,0.1213561,0.49963996
Gyroscope,347925316,-0.19346027,-0.41563636,0.21179348
LinearAcceleration,347925319,1.389834,-0.014065935,0.7166145
Gyroscope,347925336,-0.2318098,-0.58927447,0.29488412
