Gyroscope,346239570,-0.044429783,0.03177151,0.021918083
LinearAcceleration,346239571,0.10414778,0.14769232,0.058508303
Gyroscope,346239586,-0.026320288,0.01898834,0.010200174
LinearAcceleration,346239586,0.08439561,0.1738789,0.033369187
Gyroscope,346239606,-7.1852084E-4,0.0040746364,-0.0025928535
LinearAcceleration,346239606,0.021098902,0.28401217,-0.0070329676
Gyroscope,346239626,0.038696263,-0.0023169501,0.0016682041
LinearAcceleration,346239626,-0.023493104,0.20874447,-0.043544542
Gyroscope,346239646,0.060001552,-0.0023169501,-4.6232477E-4
LinearAcceleration,346239646,-0.011971008,0.116418056,-0.028431145
Gyroscope,346239666,0.064262606,-1.8642127E-4,-0.0047233826
LinearAcceleration,346239666,-0.02932897,0.088585466,-0.020201078
Gyroscope,346239686,0.061066817,0.003009372,-0.007919176
LinearAcceleration,346239686,-0.06075287,0.05581483,-0.027982233
Gyroscope,346239706,0.05467523,0.009400958,-0.005788647
LinearAcceleration,346239706,-0.05207389,0.07227496,-0.071975686
Gyroscope,346239726,0.0525447,0.015792545,-0.0015275892
LinearAcceleration,346239726,-0.08245032,0.15696985,-0.07915829
Gyroscope,346239746,0.065327875,0.02431466,0.005929262
LinearAcceleration,346239746,-0.07631518,0.056114104,-0.0923264
Gyroscope,346239766,0.06958893,0.028575718,-0.0025928535
LinearAcceleration,346239766,-0.05566519,0.14784196,-0.08678981
Gyroscope,346239786,0.07491525,0.028575718,-0.00898444
LinearAcceleration,346239786,-0.050278235,0.19243397,-0.110731825
Gyroscope,346239806,0.078111045,0.032836776,-0.0047233826
LinearAcceleration,346239806,-0.05431845,0.14021043,-0.102052845
Gyroscope,346239826,0.079176314,0.041358892,-0.0025928535
LinearAcceleration,346239826,-0.0923264,0.16938977,-0.14739305
Gyroscope,346239846,0.093024746,0.049881008,-0.0015275892
LinearAcceleration,346239846,-0.05865794,0.027383681,-0.13227965
Gyroscope,346239866,0.09941634,0.0530768,-0.010049704
LinearAcceleration,346239866,-0.058957215,0.08245032,-0.12913725
Gyroscope,346239886,0.10793845,0.0530768,-0.013245498
LinearAcceleration,346239886,0.007631518,-0.01062427,-0.10818799
Gyroscope,346239906,0.10261213,0.044554684,-0.017506555
LinearAcceleration,346239906,0.014814123,0.006434417,-0.12823942
Gyroscope,346239926,0.094090015,0.034967303,-0.016441291
LinearAcceleration,346239926,-0.019452889,-0.021996727,-0.12704232
Gyroscope,346239946,0.08130684,0.02431466,-0.013245498
LinearAcceleration,346239946,-0.0338181,-0.032022446,-0.11746552
Gyroscope,346239966,0.063197345,0.01685781,-0.007919176
LinearAcceleration,346239966,-0.079457566,-0.061052144,-0.096216984
Gyroscope,346239986,0.04082679,0.013662016,-4.6232477E-4
LinearAcceleration,346239986,-0.0796072,-0.004489128,-0.10055647
Gyroscope,346240006,0.024847826,0.013662016,0.009125055
LinearAcceleration,346240006,-0.060303956,0.114772044,-0.07272387
Gyroscope,346240026,0.02378256,0.0147272805,0.024038756
LinearAcceleration,346240026,-0.048931498,0.064493805,-0.042197805
Gyroscope,346240046,0.021652032,0.01685781,0.03895246
LinearAcceleration,346240046,-0.030226797,0.06748656,0.011671733
Gyroscope,346240066,0.020586768,0.01685781,0.047474574
LinearAcceleration,346240066,0.008978256,0.13676877,0.012719196
Gyroscope,346240086,0.030174147,0.01685781,0.050670367
LinearAcceleration,346240086,0.018704701,0.20829555,-0.059106853
Gyroscope,346240106,0.05253964,0.017923074,0.04854117
LinearAcceleration,346240107,0.019303251,0.20754737,-0.029179333
Gyroscope,346240126,0.08023652,0.01898834,0.045345377
LinearAcceleration,346240126,0.0338181,-0.027682956,0.10654198
Gyroscope,346240146,0.0717144,0.021118868,0.046410643
LinearAcceleration,346240146,0.15816694,-0.24196401,0.06868366
Gyroscope,346240166,0.015255386,0.01685781,0.022974825
LinearAcceleration,346240166,0.04818331,0.22176293,-0.05641338
Gyroscope,346240186,0.034430146,0.015792545,0.03362747
LinearAcceleration,346240186,0.057311203,0.047584757,-0.060453594
Gyroscope,346240206,0.041886996,0.008335694,0.02190956
LinearAcceleration,346240206,0.10459669,0.039653964,-0.065242
Gyroscope,346240226,0.038691204,-1.8642127E-4,0.010191651
LinearAcceleration,346240226,0.06539164,0.076614454,-0.112377845
Gyroscope,346240246,0.03336488,-1.8642127E-4,0.015517973
LinearAcceleration,346240246,0.053869538,-0.026186582,-0.13497312
Gyroscope,346240266,0.01632065,0.0040746364,0.008061122
LinearAcceleration,346240266,0.008230069,-0.12075755,-0.10444705
Gyroscope,346240286,-0.0092456965,0.011531487,0.0027348
LinearAcceleration,346240286,-0.02558803,-0.4595371,0.020949265
Gyroscope,346240306,-0.08168368,0.01898834,0.0027348
LinearAcceleration,346240306,0.04938041,-0.37678748,-0.02873042
Gyroscope,346240326,-0.16370904,0.0147272805,-0.008983108
LinearAcceleration,346240326,0.04563947,0.40596682,-0.2959832
Gyroscope,346240346,-0.12429425,0.0040746364,-0.010048373
LinearAcceleration,346240346,-0.006135142,0.6913257,-0.22849663
Gyroscope,346240366,-0.006049903,-0.0023169501,0.022974825
LinearAcceleration,346240366,0.10295067,-0.015113398,-0.0032920274
Gyroscope,346240386,-0.0028541097,-0.016165387,-0.0015262576
LinearAcceleration,346240386,0.035763387,0.060453594,0.03007716
Gyroscope,346240406,-0.017767811,-0.022556974,-4.6099318E-4
LinearAcceleration,346240406,0.05192425,-0.104297414,0.013617022
Gyroscope,346240426,-0.051856272,-0.024687503,-0.010048373
LinearAcceleration,346240426,-0.05117606,0.15292963,-0.09367314
Gyroscope,346240446,-0.038007837,-0.020426445,-0.013244166
LinearAcceleration,346240446,-0.11716624,0.21098903,-0.08619126
Gyroscope,346240466,-0.0049846387,-0.01190433,-0.017505225
LinearAcceleration,346240466,-0.071377136,0.022296004,-0.050727148
Gyroscope,346240486,0.001406948,-0.009773801,-0.032418925
LinearAcceleration,346240486,-0.047285482,0.043843817,-0.019752163
Gyroscope,346240506,-0.006049903,-0.0023169501,-0.020701017
LinearAcceleration,346240506,-0.06703765,-0.08484452,0.021547815
Gyroscope,346240526,-0.038007837,0.005139901,-0.010048373
LinearAcceleration,346240526,-0.009576807,0.0338181,-0.011971008
Gyroscope,346240546,-0.055052068,0.005139901,-0.0015262576
LinearAcceleration,346240546,-0.05207389,0.07377134,0.007182605
Gyroscope,346240566,-0.05611733,8.7884313E-4,-0.002591522
LinearAcceleration,346240566,-0.025737667,0.022894554,0.0034416649
Gyroscope,346240586,-0.057182595,-0.007643272,-0.00685258
LinearAcceleration,346240586,0.0077811554,0.032920275,0.018405426
Gyroscope,346240606,-0.05826304,-0.016165387,-0.005783054
LinearAcceleration,346240607,-0.008529344,0.14604631,0.02873042
Gyroscope,346240626,-0.052936718,-0.022556974,6.085323E-4
LinearAcceleration,346240626,-0.012868834,0.18136078,0.007182605
Gyroscope,346240646,-0.038023017,-0.026818031,0.007000119
LinearAcceleration,346240646,-0.05925649,0.15292963,-0.036511578
Gyroscope,346240666,-0.025239842,-0.022556974,0.010195912
LinearAcceleration,346240666,-0.11327567,0.16265608,-0.06180033
Gyroscope,346240686,-0.016717728,-0.008708537,0.012326441
LinearAcceleration,346240686,-0.12210429,0.15278,-0.0947206
Gyroscope,346240706,-0.0039345543,0.008335694,0.018718028
LinearAcceleration,346240706,-0.070180036,-0.021697452,-0.06539164
Gyroscope,346240726,-0.011391405,0.021118868,0.0165875
LinearAcceleration,346240726,-0.004938041,-0.051026423,-0.049081136
Gyroscope,346240746,-0.02737037,0.025379924,0.011261176
LinearAcceleration,346240747,0.05192425,-0.015562311,-0.008230069
Gyroscope,346240766,-0.04121881,0.022184132,0.011261176
LinearAcceleration,346240766,0.043993454,-0.027682956,-0.014065935
Gyroscope,346240786,-0.054001983,0.015792545,0.010195912
LinearAcceleration,346240786,0.073023155,0.037110128,-0.0020949265
Gyroscope,346240806,-0.05613251,0.0062051653,0.009130647
LinearAcceleration,346240807,0.09202713,0.055216275,0.024690205
Gyroscope,346240826,-0.057197776,-0.0065780077,0.007000119
LinearAcceleration,346240827,0.082899235,0.10310031,0.0043394906
Gyroscope,346240846,-0.057197776,-0.016165387,0.0059348545
LinearAcceleration,346240847,0.040252518,0.0863409,-0.0035913025
Gyroscope,346240866,-0.057197776,-0.022556974,-4.5673212E-4
LinearAcceleration,346240867,0.017357962,0.14574704,-0.021547815
Gyroscope,346240886,-0.047610395,-0.023622239,-0.0015219966
LinearAcceleration,346240887,0.0067336923,0.10564415,-0.0199018
Gyroscope,346240906,-0.040153544,-0.023622239,-0.0015219966
LinearAcceleration,346240907,0.014963761,0.10848726,-0.04249708
Gyroscope,346240933,-0.038023017,-0.024687503,-0.008978847
LinearAcceleration,346240933,0.061650693,0.049081136,-0.002244564
Gyroscope,346240946,-0.038023017,-0.03107909,-0.019631492
LinearAcceleration,346240947,0.06374562,0.09247604,-0.008379706
Gyroscope,346240966,-0.036957752,-0.039601207,-0.022827284
LinearAcceleration,346240967,0.043245267,0.17253216,-0.02184709
Gyroscope,346240986,-0.028435636,-0.041731734,-0.015370434
LinearAcceleration,346240986,0.028281508,0.07212532,0.008379706
Gyroscope,346241006,-0.026305107,-0.043862265,-0.012174641
LinearAcceleration,346241007,0.023343466,-0.021098902,0.038307227
Gyroscope,346241026,-0.0295009,-0.049188584,-0.020696755
LinearAcceleration,346241027,0.028431145,0.012569559,0.037858315
Gyroscope,346241046,-0.032696694,-0.055580173,-0.028153608
LinearAcceleration,346241047,0.0052373162,0.005087679,0.02064999
Gyroscope,346241066,-0.03908828,-0.05984123,-0.032414664
LinearAcceleration,346241067,-0.0175076,0.05746084,0.011073183
Gyroscope,346241090,-0.043349337,-0.058775965,-0.031349402
LinearAcceleration,346241095,-0.011671733,0.10639234,0.018405426
Gyroscope,346241110,-0.043298736,-0.058775697,-0.030298252
LinearAcceleration,346241111,-0.009726444,0.14200608,0.0068833297
Gyroscope,346241817,-0.03903768,-0.055579904,-0.030298252
LinearAcceleration,346241823,-0.020500353,0.15831658,-0.020949265
Gyroscope,346241824,-0.032646094,-0.052384112,-0.024971928
LinearAcceleration,346241824,-0.029628245,0.17836803,-0.01436521
Gyroscope,346241825,-0.018797657,-0.04705779,-0.0228414
LinearAcceleration,346241825,-0.059855044,0.15367782,-0.05925649
Gyroscope,346241826,-0.0038839541,-0.04173147,-0.024971928
LinearAcceleration,346241826,-0.07646482,0.0796072,-0.041000705
Gyroscope,346241826,0.0046381615,-0.036405146,-0.031363517
LinearAcceleration,346241827,-0.061052144,-0.002992752,-0.035913024
Gyroscope,346241827,-0.0028186897,-0.03214409,-0.036689837
LinearAcceleration,346241827,-0.034267012,0.076015905,-0.034566287
Gyroscope,346241828,-0.011340805,-0.025752502,-0.030298252
LinearAcceleration,346241828,-0.06299743,0.082300685,-0.046686932
Gyroscope,346241829,0.030204508,8.791095E-4,0.010181798
LinearAcceleration,346241829,0.0175076,0.08559271,0.0023942017
Gyroscope,346241829,0.030204508,-0.005512477,0.0069860043
LinearAcceleration,346241830,0.021697452,0.07691373,-0.005686229
Gyroscope,346241830,-0.025214544,-0.0033819482,-0.013247096
LinearAcceleration,346241831,-0.006434417,0.07556699,-0.063895255
Gyroscope,346241850,-0.028410336,-0.007643006,-0.007920774
LinearAcceleration,346241851,-0.013916298,0.13437457,-0.04743512
Gyroscope,346241851,-0.026279807,-0.010838799,-0.005790245
LinearAcceleration,346241852,-0.041449618,0.11148002,-0.06823475
Gyroscope,346241867,-0.020953486,-0.010838799,-0.0047249803
LinearAcceleration,346241867,-0.060303956,0.17717093,-0.04070143
Gyroscope,346241887,-0.012431369,-0.007643006,-0.0025944514
LinearAcceleration,346241887,-0.08484452,0.16505028,-0.071377136
Gyroscope,346241907,0.0024823325,-0.0033819482,-0.0015291871
LinearAcceleration,346241907,-0.09606735,0.15652093,-0.10654198
Gyroscope,346241926,0.019526564,0.0040749027,-0.0015291871
LinearAcceleration,346241927,-0.0712275,-0.01062427,-0.0724246
Gyroscope,346241946,0.01633077,0.005140167,-0.013247096
LinearAcceleration,346241947,-0.07436989,0.045489833,-0.08035539
Gyroscope,346241967,0.0078086546,0.00833596,-0.007920774
LinearAcceleration,346241967,-0.08334815,0.107739076,-0.08693945
Gyroscope,346241986,0.0035475967,0.013662282,0.0048623993
LinearAcceleration,346241987,-0.063895255,0.057311203,-0.0815525
Gyroscope,346242007,-7.1346085E-4,0.014727547,0.009123458
LinearAcceleration,346242007,-0.05267244,0.040402155,-0.084694885
Gyroscope,346242027,-0.0017787253,0.014727547,0.009123458
LinearAcceleration,346242027,-0.05955577,0.03441665,-0.07227496
Gyroscope,346242047,-0.0017787253,0.013662282,0.006992928
LinearAcceleration,346242047,-0.040102877,0.05581483,-0.07182605
Gyroscope,346242067,-0.0017787253,0.012597018,0.0059276638
LinearAcceleration,346242067,-0.019602526,0.054617725,-0.047584757
Gyroscope,346242087,-0.006039783,0.010466489,0.0027318706
LinearAcceleration,346242087,-0.04563947,0.10115502,-0.06748656
Gyroscope,346242107,-0.009235577,0.009401225,6.013418E-4
LinearAcceleration,346242107,-0.041748893,0.08798691,-0.07167641
Gyroscope,346242127,-0.01030084,0.010466489,0.0059276638
LinearAcceleration,346242127,-0.05925649,0.07706337,-0.074818805
Gyroscope,346242147,-0.012431369,0.01792334,0.006992928
LinearAcceleration,346242147,-0.07736264,0.08544307,-0.0815525
Gyroscope,346242167,-0.011366105,0.024314927,0.008058193
LinearAcceleration,346242167,-0.07407062,0.09247604,-0.06120178
Gyroscope,346242187,-0.0049745184,0.026445456,0.006992928
LinearAcceleration,346242187,-0.050727148,0.102052845,-0.08215105
Gyroscope,346242207,0.001417068,0.029641248,0.008058193
LinearAcceleration,346242207,-0.020949265,0.11028291,-0.05940613
Gyroscope,346242227,0.0035475967,0.030706514,0.010188722
LinearAcceleration,346242227,0.0028431145,0.07212532,-0.054468088
Gyroscope,346242247,3.5180358E-4,0.02751072,0.0112539865
LinearAcceleration,346242247,-0.018555064,0.087687634,-0.05955577
Gyroscope,346242267,0.001417068,0.024314927,0.0112539865
LinearAcceleration,346242267,-0.017208325,0.09247604,-0.090979666
Gyroscope,346242287,0.00674339,0.022184398,0.008058193
LinearAcceleration,346242287,-0.0025438394,0.06239888,-0.10310031
Gyroscope,346242307,0.008868859,0.02005387,6.029397E-4
LinearAcceleration,346242307,0.022296004,0.0058358666,-0.08200141
Gyroscope,346242327,0.0067383302,0.016858077,6.029397E-4
LinearAcceleration,346242327,0.022146367,0.0537199,-0.10055647
Gyroscope,346242347,0.0046078013,0.012597018,6.029397E-4
LinearAcceleration,346242347,0.0053869537,0.019003976,-0.05701193
Gyroscope,346242367,-0.004979579,0.0040749027,-0.0068539116
LinearAcceleration,346242367,0.032621,-0.033668462,-0.057909753
Gyroscope,346242387,-0.02202381,-0.0033819482,-0.014310762
LinearAcceleration,346242387,-0.026934769,0.15981296,-0.08020575
Gyroscope,346242407,-0.020958545,-0.0023166838,0.0016682041
LinearAcceleration,346242407,-0.023942016,0.09891046,-0.059705406
Gyroscope,346242427,-0.02202381,8.791095E-4,0.012320848
LinearAcceleration,346242427,-0.021098902,0.01436521,-0.049679685
Gyroscope,346242447,-0.025219603,8.791095E-4,0.0069945264
LinearAcceleration,346242447,-0.0067336923,-0.0053869537,-0.020500353
Gyroscope,346242467,-0.026284868,-0.0012514194,-0.0025928535
LinearAcceleration,346242467,-0.0013467384,0.029628245,-0.034267012
Gyroscope,346242487,-0.026284868,-0.005512477,-0.0068539116
LinearAcceleration,346242487,0.01316811,0.11956045,-0.012270284
Gyroscope,346242507,-0.02202381,-0.00870827,-0.0068539116
LinearAcceleration,346242507,0.0062847794,0.12569559,-0.01690905
Gyroscope,346242527,-0.017762752,-0.012969328,-0.005788647
LinearAcceleration,346242527,-0.026485857,0.12674305,-0.048482586
Gyroscope,346242547,-0.01243643,-0.01616512,-0.005788647
LinearAcceleration,346242547,-0.023792379,0.15427637,-0.04444237
Gyroscope,346242567,-0.007110107,-0.017230386,-0.005788647
LinearAcceleration,346242567,-0.023642741,0.12779051,-0.048931498
Gyroscope,346242587,0.001412008,-0.017230386,-0.0047233826
LinearAcceleration,346242587,-0.03875614,0.18510172,-0.09487024
Gyroscope,346242607,0.014195181,-0.015099857,-0.0025928535
LinearAcceleration,346242607,-0.073023155,0.011522096,-0.07062895
Gyroscope,346242627,0.014195181,-0.011904064,-0.010049704
LinearAcceleration,346242627,-0.034566287,-0.047285482,-0.07975684
Gyroscope,346242647,3.4674356E-4,-0.014034593,-0.020702349
LinearAcceleration,346242647,-0.041599255,0.06194997,-0.10295067
Gyroscope,346242667,-0.006044843,-0.010838799,-0.00898444
LinearAcceleration,346242667,-0.03546411,-0.011073183,-0.093972415
Gyroscope,346242687,-0.019893281,-0.010838799,-0.003658118
LinearAcceleration,346242687,-0.055066638,0.0043394906,-0.06599019
Gyroscope,346242707,-0.03161119,-0.010838799,6.029397E-4
LinearAcceleration,346242707,-0.040102877,0.014215573,-0.071377136
Gyroscope,346242727,-0.038002774,-0.012969328,0.0016682041
LinearAcceleration,346242727,-0.034715924,0.0923264,-0.07975684
Gyroscope,346242747,-0.033741716,-0.015099857,0.0016682041
