Gyroscope,76164905,-0.0048935586,-0.019574234,0.00272974
LinearAcceleration,76164906,0.057311203,-0.22655134,-0.2033575
Gyroscope,76164912,-0.005958823,-0.021704763,-0.019640813
LinearAcceleration,76164914,-1.496376E-4,-0.17761984,-0.20590134
Gyroscope,76164932,-0.0080893515,-0.022770027,-0.028162928
LinearAcceleration,76164933,-0.004489128,-0.21547815,-0.17612346
Gyroscope,76164953,-0.014480938,-0.02809635,-0.0260324
LinearAcceleration,76164954,0.0724246,-0.27802667,-0.07496844
Gyroscope,76164973,-0.01980726,-0.04833637,-0.034554515
LinearAcceleration,76164974,-0.042048167,-0.20964229,-0.08200141
Gyroscope,76164993,-0.01980726,-0.07283746,-0.037750307
LinearAcceleration,76164994,-0.2088941,-0.26156655,-0.08619126
Gyroscope,76165013,-0.035786226,-0.0802943,-0.024967136
LinearAcceleration,76165014,-0.4074632,-0.16265608,-0.0700304
Gyroscope,76165033,-0.053895723,-0.057923753,0.011251856
LinearAcceleration,76165034,-0.5431845,0.015562311,-0.07616554
Gyroscope,76165053,-0.046438873,-0.0035952674,0.05812349
LinearAcceleration,76165054,-0.42886138,0.15278,-0.09501988
Gyroscope,76165073,-0.026198847,0.05819007,0.092211954
LinearAcceleration,76165074,-0.08544307,0.038007952,-0.009277532
Gyroscope,76165093,-0.013415674,0.09867012,0.09860354
LinearAcceleration,76165094,0.07392098,0.11372458,-0.044891283
Gyroscope,76165113,0.015346466,0.11677961,0.08368984
LinearAcceleration,76165114,0.34970307,-0.008379706,-0.10968436
Gyroscope,76165133,0.041978076,0.10719223,0.050666638
LinearAcceleration,76165134,0.626383,-0.15263036,-0.16684593
Gyroscope,76165153,0.04517387,0.06990798,-0.005792375
LinearAcceleration,76165154,0.5988497,-0.26680386,-0.16879122
Gyroscope,76165173,0.041978076,0.018775286,-0.05799033
LinearAcceleration,76165174,0.49335518,-0.4373907,-0.17492636
Gyroscope,76165193,0.020672787,-0.032357406,-0.099535644
LinearAcceleration,76165194,0.21951836,-0.38741177,-0.20724809
Gyroscope,76165213,-0.0048935586,-0.060054284,-0.1219062
LinearAcceleration,76165214,-0.06254852,-0.3693056,-0.22355859
Gyroscope,76165234,-0.024068318,-0.06325007,-0.11764514
LinearAcceleration,76165235,-0.24974516,-0.47554833,-0.20141222
Gyroscope,76165253,-0.051765192,-0.05472796,-0.114449345
LinearAcceleration,76165255,-0.36436757,-0.042048167,-0.30256724
Gyroscope,76165273,-0.042177815,-0.029161613,-0.086752474
LinearAcceleration,76165274,-0.47689506,-0.07990648,-0.16864158
Gyroscope,76165294,-0.026198847,-0.0035952674,-0.020706078
LinearAcceleration,76165295,-0.2781763,-0.20904374,-0.042347442
Gyroscope,76165313,-0.03472096,6.657903E-4,0.011251856
LinearAcceleration,76165315,-0.14574704,-0.09412205,-0.10339958
Gyroscope,76165333,-0.032590434,0.0017310547,0.051731903
LinearAcceleration,76165334,-0.15412673,-0.2021604,-0.06284779
Gyroscope,76165353,-0.03685149,6.657903E-4,0.07197193
LinearAcceleration,76165354,-0.06569091,-0.013916298,-0.13841479
Gyroscope,76165374,-0.017676732,0.0038615835,0.091146685
LinearAcceleration,76165375,0.081103586,-0.19123685,-0.14499883
Gyroscope,76165394,-0.016611468,0.0038615835,0.07516772
LinearAcceleration,76165395,0.04504092,-0.29074585,-0.12180501
Gyroscope,76165414,-0.025133582,0.008122642,0.051731903
LinearAcceleration,76165415,0.088585466,-0.16235681,-0.1110311
Gyroscope,76165433,-0.026198847,0.013448963,0.03362241
LinearAcceleration,76165435,0.18390462,-0.1599626,-0.055964466
Gyroscope,76165454,-0.02939464,0.0102531705,0.01231712
LinearAcceleration,76165455,0.13033436,-0.012719196,-0.054168813
