x,y,z
3.3635540000000002,-2.3089082000000003,1.8353051999999999
2.5851392999999998,-1.1788450000000001,1.6422726999999999
1.8770541000000001,-0.47749359999999996,1.4627076000000001
1.2752117000000001,0.041599255000000002,1.2708721999999999
0.72828619999999988,0.0,1.1299136000000001
0.50338090000000002,-0.54393269999999994,1.2817957
0.33967735999999998,-0.70299745000000002,1.6044145000000001
-0.022445641000000002,-0.18166006000000001,1.0684125
-0.24420857000000001,-0.11641805599999999,0.28535890000000003
-0.44128129999999999,-1.0708066999999999,-0.035763387000000001
-0.351798,-2.2126912999999995,-0.065541274999999996
-0.14784195999999999,-2.6752212000000002,-0.36346974999999998
-0.52702369999999987,-1.2948142,-1.3548188999999999
-0.67202245999999999,-0.35149871999999999,-2.3765445000000001
-0.71122753999999999,-1.3096284,-3.1820437999999998
-0.60094464000000003,-2.606687,-3.8774097000000003
-0.68548989999999999,-3.1437363999999999,-4.5254902999999995
-0.84500355000000005,-2.7465982000000002,-4.9365444000000007
-1.04881,-3.1405939999999997,-5.0906715
-1.1130046,-4.2028713,-4.6502879999999998
-0.91054480000000004,-5.8607062999999995,-3.4246062999999993
-0.55335986999999998,-8.5381719999999994,-1.4841058
-0.054168812999999996,-10.180894,-0.25932196000000002
-0.96052380000000015,-7.3383779999999996,-0.58448450000000007
-0.86460609999999993,-2.1399673999999997,-0.85218614000000004
-0.89034380000000002,0.74025726000000003,-0.32246905999999997
-0.65765726999999996,-0.63865330000000009,0.023642741000000002
-0.57445880000000005,-2.6265887999999999,0.98730890000000004
-0.10280103,-2.4016836000000001,2.1423616000000001
0.30750527999999999,-1.1109096000000001,3.1808467
0.58867437,-0.73980830000000009,4.0005610000000003
0.63895254999999995,-0.81238259999999995,3.7630866000000003
0.66738372999999995,1.0742483999999999,2.7792192000000004
0.64433956000000003,3.4486977999999997,2.4323592000000001
0.96291800000000005,3.1408935000000002,3.0211832999999997
1.6874633000000001,1.5866076,3.9785647000000006
1.4642040000000001,1.3772645000000001,4.4234369999999998
1.3212999999999999,2.9349919999999998,4.1401734000000001
1.5173253,4.5557169999999996,3.5980363
1.5275006000000002,3.8524199999999995,3.4769794999999997
1.2960113000000002,1.0444705000000001,2.8389245999999999
0.66528880000000012,-1.0336965,2.3912089999999999
0.23313539,-0.97294369999999997,1.9879354999999999
-0.69985509999999995,0.52268415999999995,0.85592710000000005
-0.29972412999999998,2.4021325,0.72185180000000004
0.071975685999999997,2.1857563999999998,0.87537999999999994
0.56772506,1.5562311000000002,0.88211369999999989
0.84186119999999987,1.7271173,0.73696523999999997
1.2446856000000002,1.7981951,0.97010059999999998
1.5298948000000001,1.8127098999999998,0.86834705000000001
1.0456676,1.6738462000000001,0.53091425000000003
0.42586863000000003,0.88316109999999992,0.74699090000000001
0.96501290000000006,-0.22670098,1.7649755
1.4695909,-0.92206690000000002,3.0032267999999998
1.0416273999999999,-0.74998366999999999,3.6076129999999997
0.059406130000000001,0.43514615000000001,3.2736217999999999
-0.47644615000000001,1.4181156000000001,2.6789619999999998
-0.12300211,1.6364368,1.9903296999999998
-0.5006874,0.89019409999999988,1.6493057
-0.32561143999999997,-0.045639470000000001,0.86984340000000016
-0.49724575999999998,0.020201078000000001,0.24001873000000001
-0.63880294999999998,0.28895019999999999,-0.24271220000000002
-0.25902268000000001,-0.10310031,-0.43290159999999994
0.29987376999999998,-0.351798,-0.69790980000000014
0.29179335000000001,-0.33279404000000001,-0.75402390000000008
0.24136546,-0.73696523999999997,-0.31633390000000006
-0.078260469999999999,-1.3608043999999999,-0.40746320000000003
-0.8001123,-1.0850223000000001,-0.85757309999999998
-1.249474,-0.8137293000000001,-1.2126631999999999
-1.7842789000000001,-1.0854712,-1.2470798000000001
-2.1327847999999996,-0.95019880000000012,-1.1213843000000001
-1.9292776999999999,-0.29254152999999999,-0.25782558
-0.74579380000000006,0.93568397000000003,0.62518590000000007
1.07769,3.3812112999999999,0.59510874999999996
1.726818,4.6396636999999998,0.91054480000000004
1.7588404,2.1136312000000004,1.3130698999999999
1.1578958000000001,-1.7781436000000002,2.6098293999999997
1.3548188999999999,-3.3610102999999993,2.8604723999999999
0.29358899999999999,-1.7039235000000001,1.8447324
-0.7094319,0.60528409999999999,0.62862759999999995
-1.2578537000000001,1.5937901999999999,-0.45310267999999998
-0.77138185999999997,0.25692776000000001,-1.0574888999999998
-0.21263504,-1.6877626000000001,-1.0109516000000001
-0.52657472999999999,-2.4643817000000001,-0.93987380000000009
-0.71975690000000003,-1.5616181,-1.3425486
-0.75985974000000001,-0.90261406,-1.4882957000000001
-0.82061260000000003,-1.5535376000000001,-1.1968014999999999
-0.96216980000000008,-1.6201264,-0.83617496000000002
-0.95244335999999996,-0.64867900000000001,-0.53345805000000002
0.091578215000000004,0.40432080000000004,-0.17028760000000001
0.89528180000000013,1.1501146999999998,0.038456865
1.1239281000000001,1.058686,0.58732759999999995
0.76120650000000001,0.17911621999999999,1.1372458000000001
-0.10684125,0.65286887000000005,0.17298106999999999
-1.1493665000000002,0.37992987,0.53899467000000001
-1.3099276000000002,-0.92236620000000002,2.0024505000000001
0.074968439999999997,-0.082300684999999998,3.2073323999999999
1.3160627,1.8956090999999999,3.6311061000000002
1.3687351999999999,3.2965163999999998,3.2697312999999997
0.89662856000000002,2.8704982000000006,3.3013047999999996
1.1580454,1.7485154999999999,2.8122892000000004
1.6126444,2.5953146999999999,2.2463598
2.1519383999999997,1.7670705000000002,1.8523639999999999
2.0859481999999998,0.67247139999999994,1.5560813999999998
1.6683096999999998,0.43574469999999998,1.6757915000000001
1.4327799999999999,0.66334350000000009,1.5068507
1.4248493,1.5210663,1.3415011000000001
1.4471453000000001,2.1531354999999999,1.5123872999999999
1.2987046999999998,2.0239983000000001,1.7227776999999997
1.2930186000000001,2.1788732999999998,2.0911855999999998
1.4181156000000001,2.9548937999999998,2.2370822000000001
1.2434886000000001,3.5290531999999999,2.4260744999999999
0.97264444999999999,2.7497406000000004,2.6283846
0.89602999999999988,1.6832734,2.9712042999999997
0.76794019999999996,0.89902276000000003,2.9607296000000001
0.46387657999999998,0.38411974999999998,2.7301380000000002
0.52956749999999997,0.036661214999999997,2.6223990000000001
0.47016134999999998,-0.25124152999999999,2.2240636
0.12689269,0.029478607999999996,1.6751929999999999
0.26635494999999998,0.17148470000000002,1.6291046
0.68159930000000002,-0.64059860000000002,1.8718168999999998
0.93792849999999994,-1.2123638000000001,1.9381063000000003
0.89752640000000006,-1.2867336999999999,1.8620903000000002
0.76509709999999997,-1.4154221000000002,1.8107647
0.43484687999999999,-1.4662989,1.5577274999999999
-0.10983399999999999,-1.4995183999999999,0.92116909999999985
-0.0040402149999999998,-1.5714941,0.85083944
0.15577274999999999,-2.1880012000000004,0.98775785999999999
0.27653030000000001,-2.7673978999999997,1.0090064000000001
0.24839842000000001,-2.7135284,0.98940384000000003
-0.017208325,-2.4268227000000002,0.43649290000000002
-0.30271688000000002,-2.2141875999999998,-0.053719900000000008
-0.25273790000000002,-2.7231052000000004,-0.058657939999999999
0.16759412000000001,-3.6987424,0.22565351
0.2605191,-4.2369890000000003,-0.013317747
0.27682957000000002,-3.3976714999999995,0.23777416000000001
-0.68429280000000003,-2.8372785999999999,-0.86011696000000004
-0.93972414999999998,-2.5972599999999999,-1.1679215000000001
-0.45025957,-3.2945712,-0.35104980000000002
-0.23956980999999999,-3.622128,-0.53001640000000005
-0.35254622000000002,-2.7825112000000001,-0.86415719999999996
-0.42871174000000001,-2.4521115,-1.0528502
-0.57071780000000005,-2.5863364,-1.1282675
-0.51939212999999995,-2.3074119999999998,-1.0064626000000001
-0.45863925999999999,-2.156577,-1.0124481000000001
-0.41823712000000002,-2.1034557999999999,-1.1291653999999998
-0.37633856999999998,-2.0177134999999997,-1.2517185
-0.21443069000000001,-2.1142297000000001,-1.191265
-0.43679216999999998,-1.6745943999999999,-1.3777133999999998
-0.38307226,-1.1679215000000001,-0.97563719999999998
-0.16101007000000001,-0.74130469999999993,-0.60962359999999993
-0.17672202000000001,-0.20784664,-0.34267009999999998
-0.074070620000000004,0.010773906999999999,-0.17477672
-0.08364742,0.19363106999999999,-0.101454295
-0.043544541999999999,0.29089549999999997,-0.065241999999999994
0.0058358666000000005,-0.010324995,-0.050727148
0.11507132,-0.38830959999999998,-0.0065840550000000001
0.066888009999999998,-0.45100774999999999,0.00044891282000000002
-0.039803600000000001,-0.43484687999999999,0.075417355000000005
-0.108936176,-0.14440027999999999,0.15936404000000001
-0.142455,0.24271220000000002,0.02813187
-0.18240824,0.46417585,-0.060303955999999999
-0.050278234999999998,0.28027122999999998,0.024091655
-0.20380641999999999,0.74429743999999998,0.030526072000000001
-0.091129299999999996,0.071526770000000003,0.091129299999999996
