Gyroscope,232225997,-0.02942793,-0.014048175,-0.008588694
LinearAcceleration,232226001,0.025288755,-0.06344634,-0.0068833297
Gyroscope,232226007,-0.032623723,-0.02257029,-0.0096539585
LinearAcceleration,232226008,-0.044143096,-0.013617022,-0.050427873
Gyroscope,232226026,-0.01771002,-0.02043976,0.0020639498
LinearAcceleration,232226027,-0.035763387,-0.11881226,-0.12075755
Gyroscope,232226046,-0.018775286,-0.016178703,0.007390272
LinearAcceleration,232226047,-0.082300685,-0.17357962,-0.088136554
Gyroscope,232226066,-0.04114584,-0.0055260593,0.0031292143
LinearAcceleration,232226067,-0.15816694,-0.1237503,-0.124648124
Gyroscope,232226086,-0.057124805,0.013648701,-0.0011318434
LinearAcceleration,232226088,-0.22849663,-0.02932897,-0.14784196
Gyroscope,232226107,-0.05605954,0.04241084,0.0020639498
LinearAcceleration,232226109,-0.21293432,-0.05327099,-0.1491887
Gyroscope,232226127,-0.052863747,0.07117298,0.0031292143
LinearAcceleration,232226128,-0.1340753,-0.088136554,-0.12195465
Gyroscope,232226147,-0.046472162,0.089282475,-0.00752343
LinearAcceleration,232226148,-0.09891046,-0.12060791,-0.08484452
Gyroscope,232226167,-0.045406897,0.09993512,-0.020306604
LinearAcceleration,232226169,-0.10414778,-0.12524667,-0.016759412
Gyroscope,232226188,-0.061385863,0.11697935,-0.026698189
LinearAcceleration,232226190,-0.18674773,-0.130484,0.011522096
Gyroscope,232226207,-0.08482168,0.14787202,-0.028828718
LinearAcceleration,232226208,-0.2148796,0.04189853,-0.017058687
Gyroscope,232226227,-0.081625886,0.18515627,-0.022437133
LinearAcceleration,232226235,-0.13976152,0.039504327,-0.004489128
Gyroscope,232226246,-0.065646924,0.21072263,-0.02456766
LinearAcceleration,232226247,-0.044143096,-0.025438393,0.042347442
Gyroscope,232226266,-0.05819007,0.21178788,-0.051199272
LinearAcceleration,232226267,0.05192425,-0.002992752,0.08364742
Gyroscope,232226286,-0.042211104,0.19900471,-0.070374034
LinearAcceleration,232226287,0.10115502,0.020201078,0.05117606
Gyroscope,232226309,-0.032623723,0.184091,-0.07889615
LinearAcceleration,232226310,0.117615156,0.07317279,0.07182605
Gyroscope,232226326,-0.016644757,0.17024258,-0.070374034
LinearAcceleration,232226327,0.08035539,0.03696049,0.076015905
Gyroscope,232226346,-0.0070573767,0.15639414,-0.059721388
LinearAcceleration,232226347,0.09531915,-0.017208325,0.10175357
Gyroscope,232226367,-0.014514227,0.14041516,-0.061851915
LinearAcceleration,232226368,-0.056114104,0.03187281,0.10908581
Gyroscope,232226387,-0.020905815,0.13828464,-0.06078665
LinearAcceleration,232226389,-0.13392566,0.047584757,0.10474633
Gyroscope,232226408,-0.026232136,0.15106781,-0.058656123
LinearAcceleration,232226409,-0.37933132,0.034865562,0.067935474
Gyroscope,232226426,-0.043276366,0.2053963,-0.069308765
LinearAcceleration,232226427,-0.7918822,0.22236149,-0.11372458
Gyroscope,232226448,-0.04114584,0.32790172,-0.07250456
LinearAcceleration,232226449,-1.0702082,0.31379005,-0.26007015
Gyroscope,232226467,-0.0049268478,0.4962135,-0.06611297
LinearAcceleration,232226468,-0.93688107,-0.27129298,-0.110133275
Gyroscope,232226487,-0.01984055,0.64321995,-0.12683305
LinearAcceleration,232226488,-0.51804537,-0.9825205,0.08783727
Gyroscope,232226507,-0.13169332,0.73163694,-0.27383953
LinearAcceleration,232226508,-0.18360534,-1.0437223,0.097862996
Gyroscope,232226526,-0.25845978,0.7806391,-0.40806285
LinearAcceleration,232226527,0.102052845,-0.7918822,0.011821371
Gyroscope,232226546,-0.33409357,0.8040749,-0.47943556
LinearAcceleration,232226547,0.3609259,-0.80669636,-0.043843817
Gyroscope,232226566,-0.38842204,0.7934223,-0.5433514
LinearAcceleration,232226567,0.6426935,-0.7818565,-0.04129998
Gyroscope,232226586,-0.4470116,0.74974644,-0.6200505
LinearAcceleration,232226587,0.86131406,-0.19916765,-0.1364695
Gyroscope,232226606,-0.43848947,0.67943895,-0.62963784
LinearAcceleration,232226607,1.0904093,-0.2551321,-0.047734395
Gyroscope,232226626,-0.42357576,0.57184726,-0.622181
LinearAcceleration,232226627,1.249474,-0.51101243,0.06180033
Gyroscope,232226646,-0.47470847,0.42803657,-0.6669221
LinearAcceleration,232226647,1.0811317,-0.16400282,0.14903906
Gyroscope,232226666,-0.5034706,0.3044659,-0.66585684
