x,y,z
-0.15487492,-0.097563720000000007,0.099060096
-0.23867199,-0.10743980000000002,0.096216984000000005
-0.30316579999999999,-0.041748892999999995,0.072873519999999997
-0.31259294999999998,-0.030226797000000003,0.103698865
-0.28954875000000002,0.055365912999999996,0.039953240000000001
-0.23178865000000001,0.106691614,0.033967737000000005
-0.11641805599999999,0.051475334999999997,0.061501055999999998
0.046238019999999998,-0.036810852999999998,0.085891984000000005
0.12360066,-0.094271690000000005,0.063296704999999995
0.14559739999999999,-0.3215712,-0.24555531
0.17881694000000001,-0.20829555,0.18540100000000001
0.012270283999999999,-0.22655133999999999,0.042796355000000001
0.075566990000000001,-0.3012205,-0.009127894000000001
0.12105682500000001,-0.24510639999999997,-0.040102877000000002
0.08259996,-0.26994625,-0.031423896999999999
0.028281507999999997,-0.24884734,-0.0053869536999999997
0.072125320000000007,-0.1782184,-0.042646717000000001
0.12868834000000001,-0.13003507,-0.014814123
0.10848726,-0.18510172,-0.0050876790000000003
0.011073183,-0.13811551,0.015263036000000001
-0.085891984000000005,-0.22969373000000001,0.016609775
-0.13886370000000001,-0.14544774999999999,-0.024540567999999999
-0.14425065000000001,-0.114173494,-0.040252518000000001
-0.14200608000000001,-0.068982940000000006,-0.038905777000000002
-0.17283143000000001,-0.092326399999999989,-0.026186582000000003
-0.12958616000000001,-0.16460137,-0.023792378999999999
-0.072723869999999996,-0.113574944,-0.011671733
-0.049829322999999995,-0.106691614,-0.021996727000000001
-0.063595979999999996,-0.17747020000000002,0.0086789810000000005
-0.095468789999999998,-0.074818805000000002,-0.022146367
-0.075267719999999996,-0.089782565999999994,-0.046836570000000001
-0.031423896999999999,-0.095917710000000003,-0.061650692999999999
-0.044143096,-0.013766658999999999,-0.047285482000000004
-0.0023942017000000001,0.68444240000000001,-0.087538000000000005
-0.098012630000000003,1.376217,-0.034715924000000002
0.054168812999999996,1.245733,0.029628245000000001
0.22056582999999999,0.68668699999999994,0.11327566999999999
0.14484920000000001,0.22655133999999999,0.31408933
0.15921440000000001,1.0323498,0.20216040000000002
0.021098902000000003,1.3694833999999998,0.20410569000000001
0.14604631000000001,0.72484459999999995,0.55904609999999988
0.15367781999999999,0.80430215999999999,0.50532619999999995
0.16250645,0.74923549999999994,0.6847416999999999
0.14350246,-0.041150342999999999,0.69656306999999995
0.017208325,-0.33803135000000001,0.53285950000000004
0.03321955,-0.080355389999999999,0.50038815000000003
0.021697452000000002,-0.30885202,0.48677113999999999
0.054617724999999999,-0.64553665999999998,0.73397243000000001
-0.21802199,-1.3715783000000001,0.45534723999999999
-0.22206220000000004,-1.4315829,0.26740240000000004
-0.26815059999999996,-0.47913962999999998,-0.046836570000000001
-0.072574235000000001,-0.56652796000000005,0.16519992
-0.097414083999999998,-1.1580454,0.24196401000000001
-0.16460137,-1.1218330999999999,-0.066289459999999994
-0.14469956,-0.72170215999999998,-0.13946225000000001
-0.16744448000000001,-0.72678982999999997,-0.1189619
-0.13272856,-1.1200374,-0.047435119999999997
0.070778585999999991,-0.53330845000000004,-0.25258827
0.045489833,-0.045040919999999998,-0.19183542000000001
-0.092775314999999997,-0.61261635999999997,-0.122253925
-0.11581951,-0.49619830000000004,-0.20201077000000001
